Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Dominant_Topic
0.025468618322123063,0.8981221629174597,0.02533163940867207,0.025741346904978184,0.025336232446766988,Topic_2
0.025177525368277522,0.8982136334353567,0.025040361227121635,0.026439366315812188,0.02512911365343195,Topic_2
0.030352248448276428,0.03002296574653404,0.8819150054499375,0.029011614270331852,0.02869816608492009,Topic_3
0.022465869631797673,0.9101474049369243,0.022524188662235507,0.022394785404748103,0.02246775136429457,Topic_2
0.6064150052013376,0.02544980309469437,0.025113959789498787,0.3178685303082268,0.025152701606242424,Topic_1
0.029136338292624506,0.028879053139215186,0.8840947430263064,0.028681678751391746,0.029208186790462345,Topic_3
0.022222580122800217,0.02286818113797582,0.687142176448535,0.2453488891745271,0.02241817311616179,Topic_3
0.03370577089271379,0.0337273577618113,0.0335852871276533,0.033805482117094644,0.8651761021007269,Topic_5
0.022286654568054284,0.9099595916104568,0.022316675255813375,0.023113867781628664,0.02232321078404684,Topic_2
0.02533685808338529,0.02525901125619294,0.02528670603501762,0.02514763584133489,0.8989697887840693,Topic_5
0.026151645696873307,0.025925726726415573,0.8975847253041472,0.025228023526803093,0.025109878745760764,Topic_3
0.025273854022829858,0.8979214099329755,0.025156067307356547,0.02643938305787983,0.025209285678958263,Topic_2
0.03388519915362466,0.033779156288024574,0.8648041690858723,0.03383222149683137,0.03369925397564696,Topic_3
0.028849311714220623,0.028789750086685086,0.8846914732445996,0.028785859108152345,0.028883605846342333,Topic_3
0.02256535558092402,0.9103093460267841,0.02241252678954092,0.02241741423924299,0.02229535736350803,Topic_2
0.8842745262903033,0.02887689586123342,0.028973002610535075,0.028907833412610228,0.02896774182531791,Topic_1
0.023340280564829372,0.02325553922198401,0.022865162828330354,0.9077205157739623,0.022818501610893948,Topic_4
0.8843616362103395,0.028971174947905975,0.02885359929551314,0.028865636419977463,0.02894795312626405,Topic_1
0.025662867640355327,0.8987585200162889,0.025265182780997868,0.025147208745402494,0.025166220816955416,Topic_2
0.028739663359926435,0.0289129928076337,0.02870519567863296,0.3535116719396648,0.560130476214142,Topic_5
0.028979613250335674,0.028778030457047455,0.02885800702244599,0.02867235905622906,0.8847119902139419,Topic_5
0.38327200383315596,0.5297067246356771,0.029160549158070568,0.028606606962217077,0.02925411541087918,Topic_2
0.02520838056990576,0.6233228153703679,0.02516152525878878,0.301153060168139,0.0251542186327985,Topic_2
0.025426606010294155,0.8985925820628149,0.025286539081579254,0.02537856703621745,0.025315705809094213,Topic_2
0.03367791623172663,0.03361504657075587,0.03367646237914865,0.03359809192615518,0.8654324828922136,Topic_5
0.02908809307851093,0.8841434007974261,0.028941115909345547,0.028885535746648986,0.028941854468068313,Topic_2
0.025511092074636754,0.898566849102583,0.025345492198497643,0.025199683603641894,0.025376883020640652,Topic_2
0.38199912807376246,0.02929486608304695,0.028915768745983228,0.028815891182920418,0.530974345914287,Topic_5
0.029024136002200943,0.8843501128743512,0.028889582325823584,0.028888986427576573,0.028847182370047773,Topic_2
0.022890010243867442,0.02286486530418138,0.02255828630965629,0.9091696274378286,0.02251721070446624,Topic_4
0.028851642922418767,0.028809493390210147,0.8846822394379812,0.028837190543158378,0.02881943370623153,Topic_3
0.025311885324301692,0.02523811287656409,0.8988722979075994,0.025254427000985562,0.025323276890549314,Topic_3
0.3143746651743775,0.4352099954470338,0.028904626245816287,0.19262830797174363,0.028882405161028916,Topic_2
0.02908809307851093,0.8841434007974261,0.028941115909345547,0.028885535746648986,0.028941854468068313,Topic_2
0.025570505767905247,0.8987823004704512,0.025303950194827566,0.025200854542432836,0.02514238902438319,Topic_2
0.02522260062622164,0.5901411181748016,0.02506963411799004,0.3344726034639618,0.02509404361702494,Topic_2
0.025177525368277522,0.8982136334353567,0.025040361227121635,0.026439366315812188,0.02512911365343195,Topic_2
0.026120581666433895,0.025957920580310365,0.8975736559387698,0.02526073478603671,0.025087107028449223,Topic_3
0.022286725893727672,0.9097071313977663,0.022316712365857198,0.023358185929794394,0.022331244412854532,Topic_2
0.022457174684081097,0.9101465937162511,0.02248029291007223,0.022462478087642505,0.022453460601953,Topic_2
0.025422192663541097,0.02521777566189072,0.898826068702857,0.025089383689883293,0.025444579281828028,Topic_3
0.8849540699739137,0.028872534224453843,0.028777758099349637,0.028681618568244464,0.028714019134038527,Topic_1
0.02625839720369198,0.02603237615144856,0.8971008467642086,0.025476261501997593,0.0251321183786532,Topic_3
0.0291729823281011,0.02921068914101605,0.8829904455091692,0.029481349363525915,0.02914453365818781,Topic_3
0.025349743927766413,0.025279153782564307,0.8988720746214534,0.02515810986820332,0.025340917800012568,Topic_3
0.43016802377896945,0.0341981658921827,0.03363491158063549,0.4683531898767513,0.03364570887146095,Topic_4
0.02899292330431144,0.02896584483658543,0.028901133487855675,0.02905114330605827,0.8840889550651891,Topic_5
0.8648817796784659,0.03387350935071337,0.03378836774013953,0.03350725908385796,0.03394908414682324,Topic_1
0.025506326660984333,0.025296396442262815,0.898403854681576,0.025322629779983112,0.025470792435193776,Topic_3
0.025325519145395697,0.02527278322740974,0.8989479525671654,0.02513615886564348,0.02531758619438561,Topic_3
0.028961691958520205,0.883872573781959,0.028969925307406216,0.02926579587790631,0.028930013074208196,Topic_2
0.025131371187542745,0.02530820489676916,0.5508142422747871,0.37360056280902904,0.025145618831871927,Topic_3
0.02531365107367617,0.02525283484727977,0.8988640127069049,0.025292960751484888,0.02527654062065423,Topic_3
0.5265436313907287,0.02888827402136372,0.0287469312189375,0.38705921707112545,0.028761946297844516,Topic_1
0.025219745182012646,0.8980499891730992,0.025119742829129692,0.02646889643579313,0.02514162637996528,Topic_2
0.02865183507943393,0.028708806935475128,0.02861155076104076,0.8853885775182609,0.028639229705789308,Topic_4
0.8987435675609358,0.025360188968464453,0.025314735568001016,0.02527260754174887,0.02530890036084989,Topic_1
0.022906335354675404,0.023263445342462406,0.9091606562938144,0.022328979822535656,0.02234058318651207,Topic_3
0.5779311484189564,0.025445061424424008,0.025157292567877704,0.34632031629239074,0.02514618129635114,Topic_1
0.025221703626549453,0.8979731138970026,0.025080925966359868,0.02658662820631546,0.025137628303772527,Topic_2
0.8843116626944045,0.028905892024430432,0.028930653933452444,0.028943812662699457,0.028907978685013134,Topic_1
0.8987403578698672,0.025372330815013337,0.02531361583667433,0.02530215595910727,0.025271539519337957,Topic_1
0.029137307111782515,0.029013123834416524,0.02900356448683912,0.029081302662625028,0.8837647019043368,Topic_5
0.028808083112601347,0.028775741070320947,0.028829577193059307,0.028745895599574335,0.8848407030244441,Topic_5
0.5424439952067844,0.37062648869494885,0.029174816866358103,0.028691342016852153,0.029063357215056568,Topic_1
0.025621604983694403,0.8989453656299501,0.025203395937726813,0.02516517322040042,0.025064460228228214,Topic_2
0.028711904642734383,0.028754991537654765,0.028641252848707,0.8852391952224169,0.028652655748486903,Topic_4
0.8843341176034686,0.028840304552725862,0.028976257891055193,0.02877109791594735,0.02907822203680293,Topic_1
0.022286654568054284,0.9099595916104568,0.022316675255813375,0.023113867781628664,0.02232321078404684,Topic_2
0.02891113443962012,0.02878852275310989,0.02889362248718559,0.028714623810626862,0.8846920965094576,Topic_5
0.025221640554848556,0.8979771079653355,0.02508089386074193,0.02658276556567619,0.025137592053397873,Topic_2
0.029751528851407888,0.02948073766099794,0.029537245745185185,0.8816544951876173,0.02957599255479169,Topic_4
0.025639735422694057,0.8985584260087848,0.02520392779556483,0.025496601741025103,0.025101309031931262,Topic_2
0.02568970248280763,0.8984628640783573,0.02528303826379691,0.025392620123103705,0.02517177505193445,Topic_2
0.8849742842557268,0.02887777002532735,0.028754129873382203,0.028728519120378514,0.028665296725185137,Topic_1
0.8652944210413226,0.03363075955431668,0.03371404655305482,0.03363115274100621,0.03372962011029956,Topic_1
0.02891113443962012,0.02878852275310989,0.02889362248718559,0.028714623810626862,0.8846920965094576,Topic_5
0.025000436204293635,0.025995239337686393,0.025342049044040638,0.23817515473192027,0.685487120682059,Topic_5
0.36810180372915974,0.02908978265720768,0.029191268121429192,0.544034853044597,0.029582292447606323,Topic_4
0.029024306983296725,0.884349761217849,0.028889630037759722,0.028889068873509956,0.028847232887584527,Topic_2
0.02570978329598243,0.8978590852460304,0.02543376951715343,0.025369882128118856,0.025627479812714796,Topic_2
0.8848938609447827,0.028926928902622634,0.028685787964537007,0.02880399203025927,0.028689430157798557,Topic_1
0.580896434429737,0.3518860562413113,0.02254451239344431,0.022258302259504446,0.02241469467600288,Topic_1
0.8993431473295569,0.025349794444825834,0.025123287021367794,0.025136813559584355,0.025046957644665177,Topic_1
0.02553249551219491,0.8982889431048015,0.02541518271047688,0.025360998440808705,0.02540238023171809,Topic_2
0.898954914660918,0.025384623405587902,0.025248665776543056,0.025181053002170523,0.025230743154780518,Topic_1
0.8637111257071688,0.034121335996158186,0.0341156209353578,0.034048141071659314,0.03400377628965584,Topic_1
0.8652180218007547,0.03404662097222979,0.03366212291668217,0.0335376944784562,0.03353553983187724,Topic_1
0.8841929416394727,0.0289011734816078,0.02900643185717851,0.028896304316740066,0.029003148705000963,Topic_1
0.025495354278818008,0.8983862420697796,0.025409699349976868,0.025315625136999035,0.025393079164426357,Topic_2
0.025647025600795518,0.8983619062360583,0.025348923529341157,0.025144407766355233,0.02549773686744981,Topic_2
0.02904737897054238,0.028854902422305245,0.8842493122266403,0.028699517100633128,0.029148889279878958,Topic_3
0.8843341176034686,0.028840304552725862,0.028976257891055193,0.02877109791594735,0.02907822203680293,Topic_1
0.8653476448967375,0.03367292328283065,0.033654495679277134,0.033681945477079006,0.03364299066407575,Topic_1
0.02561826264407651,0.8988724040147396,0.02524467136369253,0.02516974157494405,0.02509492040254741,Topic_2
0.40021797954453764,0.38080058538069295,0.02529146074915502,0.16841741757257014,0.025272556753044205,Topic_1
0.02871492861062653,0.028903270980472875,0.028687109053944466,0.3208813903917577,0.5928133009631984,Topic_5
0.02628219126123701,0.026033817552211534,0.8972624417634589,0.025327550365069944,0.025093999058022516,Topic_3
0.029008166272187903,0.8839372427037334,0.02883350138188071,0.02936498332996137,0.028856106312236476,Topic_2
0.0255769190049324,0.8985371287841791,0.025304041321578895,0.025429020647814358,0.025152890241495335,Topic_2
0.025000436204293635,0.025995239337686393,0.025342049044040638,0.23817515473192027,0.685487120682059,Topic_5
0.8990398976587415,0.025304640498257834,0.02523779333522569,0.025116995516980323,0.025300672990794724,Topic_1
0.5646218812030064,0.36773277616771755,0.02267040688892261,0.022390023103074308,0.022584912637279225,Topic_1
0.8372711913422469,0.040923672207505035,0.04064039156032078,0.04061900141635337,0.040545743473573835,Topic_1
0.02521448034973709,0.02561252282742983,0.8987366812359867,0.025072044589713103,0.025364270997133266,Topic_3
0.0256299805315657,0.8988157184782755,0.025276464279807367,0.02512575388712477,0.025152082823226684,Topic_2
0.025474455948349375,0.898151127205194,0.025408362666405976,0.02556201487878713,0.0254040393012636,Topic_2
0.02528249780542827,0.02526072784421897,0.8989938655566775,0.025171696510186654,0.025291212283488608,Topic_3
0.8647637275825829,0.033916288495999446,0.033732974168110184,0.033681525340845446,0.033905484412461946,Topic_1
0.02900567076451383,0.8840065122315858,0.028889139655577167,0.029236866452965977,0.028861810895357262,Topic_2
0.02900408347225528,0.028921474073164623,0.02894432685403296,0.02875146516508878,0.8843786504354584,Topic_5
0.8844381485105153,0.028905526767548897,0.02893015665835659,0.02875039963386105,0.028975768429718142,Topic_1
0.029015621455529446,0.8839634263645484,0.028932374340041964,0.029144531988057224,0.02894404585182293,Topic_2
0.0336741273385847,0.03362572553531691,0.03370736385637081,0.033582114688734496,0.8654106685809931,Topic_5
0.8850237148953667,0.028848203199855486,0.028750500403470037,0.028691950589812474,0.028685630911495327,Topic_1
0.028729895457479115,0.028931379921294378,0.48241479778805985,0.43117877006809047,0.028745156765076163,Topic_3
0.028962901618620907,0.028927173577991194,0.028916019562291076,0.8842396497082924,0.02895425553280442,Topic_4
0.025457927740889046,0.898533639630379,0.02528125332239583,0.02545088762890342,0.02527629167743259,Topic_2
0.025511092074636754,0.898566849102583,0.025345492198497643,0.025199683603641894,0.025376883020640652,Topic_2
0.022286725893727672,0.9097071313977663,0.022316712365857198,0.023358185929794394,0.022331244412854532,Topic_2
0.025126827003638916,0.025291341436972124,0.02510091990222057,0.2909558549203491,0.6335250567368194,Topic_5
0.8845495205981602,0.028857146050581883,0.028796944964478547,0.028771407490843316,0.029024980895936057,Topic_1
0.025312886121732915,0.025257194341712835,0.02527323625673682,0.025133401974292154,0.8990232813055253,Topic_5
0.029521411321443397,0.02905605868625516,0.02916661535920079,0.5755303678899877,0.336725546743113,Topic_4
0.030108972253328772,0.029869897398654994,0.8824649533561549,0.028838387228284825,0.028717789763576446,Topic_3
0.03369091842591588,0.03363426311168465,0.8653415700591702,0.03358949964381921,0.03374374875941,Topic_3
0.02543949281216924,0.8983407371285795,0.02543985946864056,0.025397848715153982,0.025382061875456687,Topic_2
0.028849311714220623,0.028789750086685086,0.8846914732445996,0.028785859108152345,0.028883605846342333,Topic_3
0.025621604983694403,0.8989453656299501,0.025203395937726813,0.02516517322040042,0.025064460228228214,Topic_2
0.8643178484967133,0.034068190263787275,0.03388300061361335,0.03391748895608694,0.03381347166979904,Topic_1
0.022465869631797673,0.9101474049369243,0.022524188662235507,0.022394785404748103,0.02246775136429457,Topic_2
0.3670091912167569,0.03419368489265749,0.033438070199382254,0.5318594908120269,0.0334995628791765,Topic_4
0.8846169925873745,0.028807159174078334,0.028892666137097407,0.028650402211985233,0.029032779889464448,Topic_1
0.028762013790083876,0.02875225408841638,0.028717568867548213,0.885015972192045,0.028752191061906497,Topic_4
0.028810492931800345,0.028768465921139106,0.028809647056374354,0.02875689332974057,0.8848545007609456,Topic_5
0.8839126998251531,0.02893452561865581,0.02908662543181686,0.02902859728720658,0.029037551837167625,Topic_1
0.4225368893001255,0.0342087825221439,0.03358389902818979,0.47604281782391084,0.03362761132563013,Topic_4
0.025135329236960907,0.02527401274707723,0.6117432101462718,0.3126960413191986,0.025151406550491494,Topic_3
0.028810492931800345,0.028768465921139106,0.028809647056374354,0.02875689332974057,0.8848545007609456,Topic_5
0.884543947227673,0.028947105896015683,0.028856438780798438,0.028812352834380082,0.028840155261132854,Topic_1
0.39624004373885346,0.03421320527298629,0.03355450147556042,0.5024801443533519,0.03351210515924797,Topic_4
0.4224391271644867,0.034157022444990554,0.0335744542629948,0.4762506859847281,0.03357871014279987,Topic_4
0.3081782318637873,0.029234618575648665,0.02888749850307183,0.6050578750596795,0.028641775997812702,Topic_4
0.03372939597277242,0.033671313308968165,0.8652118525115936,0.033702279972692484,0.03368515823397335,Topic_3
0.36420515067864656,0.03413854045123302,0.033467839446420504,0.5347264859241648,0.03346198349953503,Topic_4
0.5591720154130321,0.028904108975262,0.0286960525085892,0.3544506936109331,0.028777129492183612,Topic_1
0.025392104898113717,0.02530746020363691,0.8984598425530872,0.025515958951515896,0.025324633393646316,Topic_3
0.025392104898113717,0.02530746020363691,0.8984598425530872,0.025515958951515896,0.025324633393646316,Topic_3
0.8849788342227449,0.028862478873294004,0.028755533931997042,0.028691670242578963,0.02871148272938496,Topic_1
0.8849788342227449,0.028862478873294004,0.028755533931997042,0.028691670242578963,0.02871148272938496,Topic_1
0.02877401376065664,0.02892940755479034,0.5182211225384051,0.395373432678156,0.02870202346799193,Topic_3
0.028941503207709787,0.028782838862107245,0.02885972114744031,0.028643269987736576,0.8847726667950061,Topic_5
0.5480275441617177,0.028901098983589574,0.02864129694410532,0.365754104591233,0.02867595531935437,Topic_1
0.03372419075985589,0.03361841598026356,0.03370364497353895,0.03362669078313561,0.8653270575032059,Topic_5
0.8988953237097419,0.02538471405094809,0.025279919810579917,0.02518497342832929,0.025255069000400848,Topic_1
0.025687977395498548,0.02574431366939392,0.025256924434935556,0.8981342460175545,0.025176538482617337,Topic_4
0.8647637275825829,0.033916288495999446,0.033732974168110184,0.033681525340845446,0.033905484412461946,Topic_1
0.8985029158250162,0.025395937360489108,0.025396772676861672,0.025362615253981816,0.025341758883651137,Topic_1
0.025456309302346245,0.8984539533537618,0.0253239509456541,0.02545614368066433,0.025309642717573605,Topic_2
0.025663363444214327,0.8979675371706288,0.025426929079812016,0.025324180902854623,0.025617989402490146,Topic_2
0.028849311714220623,0.028789750086685086,0.8846914732445996,0.028785859108152345,0.028883605846342333,Topic_3
0.0255769190049324,0.8985371287841791,0.025304041321578895,0.025429020647814358,0.025152890241495335,Topic_2
0.030352248448276428,0.03002296574653404,0.8819150054499375,0.029011614270331852,0.02869816608492009,Topic_3
0.029006906386865268,0.8841137384517623,0.02883300273462843,0.02922822978525346,0.02881812264149054,Topic_2
0.02522260062622164,0.5901411181748016,0.02506963411799004,0.3344726034639618,0.02509404361702494,Topic_2
0.025426606010294155,0.8985925820628149,0.025286539081579254,0.02537856703621745,0.025315705809094213,Topic_2
0.8646122804695782,0.03377004742848623,0.0339056981896872,0.033814309749101726,0.03389766416314665,Topic_1
0.025511092074636754,0.898566849102583,0.025345492198497643,0.025199683603641894,0.025376883020640652,Topic_2
0.025638598166681997,0.8986164670751831,0.025244803005397005,0.025394884133163115,0.025105247619574753,Topic_2
0.8654702872057959,0.03386766232353903,0.033495897204397974,0.03366561795097901,0.033500535315288106,Topic_1
0.025291454549993386,0.025235984785964245,0.025305585530377372,0.025233362677812815,0.8989336124558522,Topic_5
0.8641312949486618,0.03406499934834976,0.03388279348141653,0.034066775676840806,0.033854136544731156,Topic_1
0.0256299805315657,0.8988157184782755,0.025276464279807367,0.02512575388712477,0.025152082823226684,Topic_2
0.02527081431228889,0.025240336755935174,0.02533226120479416,0.025291382508659067,0.8988652052183227,Topic_5
0.02517737448591463,0.899289113299292,0.02523823572031964,0.025102386277315012,0.0251928902171586,Topic_2
0.02903585302776436,0.028941458890152608,0.028970254310076427,0.8841086790541961,0.028943754717810573,Topic_4
0.02552412613711758,0.8982766312878944,0.025363613970436537,0.025453242039776402,0.025382386564775095,Topic_2
0.02571903632643694,0.5206560225450205,0.025736463585703764,0.401795525959002,0.02609295158383675,Topic_2
0.8987795723279404,0.02534891795846249,0.025310714326975386,0.025272824849810555,0.02528797053681129,Topic_1
0.025638598166681997,0.8986164670751831,0.025244803005397005,0.025394884133163115,0.025105247619574753,Topic_2
0.025221640554848556,0.8979771079653355,0.02508089386074193,0.02658276556567619,0.025137592053397873,Topic_2
0.0336741273385847,0.03362572553531691,0.03370736385637081,0.033582114688734496,0.8654106685809931,Topic_5
0.025491147165793433,0.8985230004869375,0.025331383269624703,0.025358809955341524,0.025295659122302735,Topic_2
0.025485842051839642,0.8984457882810245,0.025375364182229673,0.025363685381969533,0.025329320102936558,Topic_2
0.02567650499122698,0.8981608981947324,0.025414693870325484,0.025126563379423334,0.02562133956429189,Topic_2
0.029008166272187903,0.8839372427037334,0.02883350138188071,0.02936498332996137,0.028856106312236476,Topic_2
0.025666407417501813,0.8981070747639935,0.02534911533266506,0.02536713013323365,0.025510272352605987,Topic_2
0.025561058435304547,0.8987754723005683,0.025161207415789134,0.025409327760354313,0.02509293408798368,Topic_2
0.03376247327298637,0.03369729601940056,0.033741107384060616,0.03373313552960584,0.8650659877939466,Topic_5
0.028944420638584947,0.028775660021399467,0.028840407583445152,0.02865374382240557,0.8847857679341649,Topic_5
0.025439589910589182,0.898340490142987,0.025439902263310776,0.02539791502489252,0.025382102658220617,Topic_2
0.025351717164564268,0.025294432096790078,0.8988666737767264,0.02519430195135748,0.025292875010561735,Topic_3
0.5793830916334621,0.34492344050364054,0.02541180003228653,0.02502397313378079,0.025257694696830115,Topic_1
0.029044531058830793,0.028969837731065956,0.8841883921618502,0.028829460139534562,0.02896777890871843,Topic_3
0.025457927740889046,0.898533639630379,0.02528125332239583,0.02545088762890342,0.02527629167743259,Topic_2
0.029080327752705373,0.028958048443539268,0.029063020382655944,0.8837992922863771,0.029099311134722465,Topic_4
0.025289114209154064,0.02523190478635123,0.8989470227334335,0.025231367593445155,0.025300590677616124,Topic_3
0.025479245120983995,0.8987561131132854,0.025281307267699317,0.0252180581251884,0.025265276372842836,Topic_2
0.33871977219904525,0.02563098576153152,0.025256422849573884,0.02521481712801542,0.5851780020618339,Topic_5
0.8842223631437418,0.02889115906012225,0.028978737157447813,0.028907470265769872,0.029000270372918316,Topic_1
0.36815611654967234,0.034136921291141244,0.033467599841004114,0.5307767936073348,0.03346256871084757,Topic_4
0.8648154262723465,0.03391872689944992,0.033793960427483304,0.03355782144500068,0.033914064955719685,Topic_1
0.025621604983694403,0.8989453656299501,0.025203395937726813,0.02516517322040042,0.025064460228228214,Topic_2
0.025621604983694403,0.8989453656299501,0.025203395937726813,0.02516517322040042,0.025064460228228214,Topic_2
0.029036096501018106,0.8842734972980408,0.028933698308661375,0.028826851996014553,0.02892985589626508,Topic_2
0.029039021564517577,0.8838953947625255,0.028916963467487258,0.029184122687259614,0.028964497518209887,Topic_2
0.02904271556067297,0.02892397700622585,0.028963642929416097,0.028770814946823035,0.884298849556862,Topic_5
0.025131371187542745,0.02530820489676916,0.5508142422747871,0.37360056280902904,0.025145618831871927,Topic_3
0.02900745870486528,0.028886607068942166,0.028988794829334308,0.02892072593529041,0.8841964134615679,Topic_5
0.8850237148953667,0.028848203199855486,0.028750500403470037,0.028691950589812474,0.028685630911495327,Topic_1
0.02541412228048978,0.8988269979831073,0.02523753422229461,0.025236263815321264,0.02528508169878716,Topic_2
0.02511646146536026,0.025293468355565014,0.6213588304086437,0.3030693763066865,0.02516186346374437,Topic_3
0.022222614655268424,0.022982497111555276,0.022469787423955324,0.20445225983085435,0.7278728409783666,Topic_5
0.025656339985428572,0.8980312670325055,0.025393048337236285,0.02537208755190104,0.025547257092928658,Topic_2
0.025269726140462134,0.025156462986282203,0.025212620376606265,0.025053433254456473,0.8993077572421929,Topic_5
0.5244882439815727,0.0288576756753184,0.028625610198317258,0.3893490370675398,0.028679433077251765,Topic_1
0.029032057949135884,0.029012992528759662,0.028879291817558977,0.028894741604647507,0.884180916099898,Topic_5
0.8843616362103395,0.028971174947905975,0.02885359929551314,0.028865636419977463,0.02894795312626405,Topic_1
0.022456452920197614,0.910328879651996,0.022477957453115642,0.022292977102699854,0.022443732871990602,Topic_2
0.8988009745674671,0.025372107569218164,0.025281848538864074,0.025298032810715437,0.02524703651373507,Topic_1
0.025638598166681997,0.8986164670751831,0.025244803005397005,0.025394884133163115,0.025105247619574753,Topic_2
0.02561423379139107,0.8986002788428058,0.02527651088480291,0.025346343771630114,0.025162632709370084,Topic_2
0.5596047263358823,0.3643395008118598,0.025528647894867345,0.025071060366024023,0.025456064591366533,Topic_1
0.028944420638584947,0.028775660021399467,0.028840407583445152,0.02865374382240557,0.8847857679341649,Topic_5
0.31105863474474177,0.025622731830924766,0.025278854450317852,0.025145942996910302,0.6128938359771055,Topic_5
0.025561058435304547,0.8987754723005683,0.025161207415789134,0.025409327760354313,0.02509293408798368,Topic_2
0.02531365107367617,0.02525283484727977,0.8988640127069049,0.025292960751484888,0.02527654062065423,Topic_3
0.864690008053435,0.03399833599607985,0.033689883997044055,0.03366628663819154,0.033955485315249584,Topic_1
0.8653460279113152,0.03406254494403395,0.033570232708053,0.03359834987906883,0.03342284455752887,Topic_1
0.025325519145395697,0.02527278322740974,0.8989479525671654,0.02513615886564348,0.02531758619438561,Topic_3
0.8849742842557268,0.02887777002532735,0.028754129873382203,0.028728519120378514,0.028665296725185137,Topic_1
0.025697637828400805,0.8979039312620423,0.02541493472235759,0.025347591222514114,0.025635904964685104,Topic_2
0.025219745182012646,0.8980499891730992,0.025119742829129692,0.02646889643579313,0.02514162637996528,Topic_2
0.02574293777559381,0.8980609604726595,0.025433816550766448,0.02514706249818917,0.025615222702791186,Topic_2
0.025220549782242415,0.8981681490919147,0.02508051949509068,0.02642025749706502,0.025110524133687237,Topic_2
0.022436695008634978,0.02263368009799271,0.910106554675443,0.02222596611989626,0.022597104098032884,Topic_3
0.02865593647714166,0.02874166749346738,0.02859551441620565,0.8853457061684091,0.028661175444776116,Topic_4
0.025638598166681997,0.8986164670751831,0.025244803005397005,0.025394884133163115,0.025105247619574753,Topic_2
0.025638598166681997,0.8986164670751831,0.025244803005397005,0.025394884133163115,0.025105247619574753,Topic_2
0.020251496976334934,0.3677973717616029,0.02037192469215229,0.5712845182675578,0.020294688302352076,Topic_4
0.025213013714373567,0.025741789471383565,0.025467764091777725,0.025071585733426674,0.8985058469890385,Topic_5
0.030185593067674724,0.029863681339573893,0.8823557210309163,0.028875289568837812,0.028719714992997206,Topic_3
0.34697169336918116,0.022713489499573285,0.022607459212392985,0.584904251729988,0.022803106188864698,Topic_4
0.02562105178325539,0.8988225006157395,0.025203851538666375,0.02526155795388452,0.02509103810845411,Topic_2
0.3652857071231739,0.02927661041420283,0.0289007386107708,0.028749784632300303,0.5477871592195522,Topic_5
0.029024136002200943,0.8843501128743512,0.028889582325823584,0.028888986427576573,0.028847182370047773,Topic_2
0.028840497058957918,0.0287708071399871,0.028827545823561916,0.028776491964673818,0.8847846580128192,Topic_5
0.3143746651743775,0.4352099954470338,0.028904626245816287,0.19262830797174363,0.028882405161028916,Topic_2
0.022387131203052368,0.022687509670876536,0.9101438832613596,0.02228037533369257,0.022501100531018826,Topic_3
0.02870047996449756,0.028862967422492846,0.028635504120037118,0.38167838604812926,0.5321226624448431,Topic_5
0.025561058435304547,0.8987754723005683,0.025161207415789134,0.025409327760354313,0.02509293408798368,Topic_2
0.8990398976587415,0.025304640498257834,0.02523779333522569,0.025116995516980323,0.025300672990794724,Topic_1
0.02547406992747255,0.8986805530176444,0.025324141745071315,0.02522272613799927,0.02529850917181263,Topic_2
0.022456452920197614,0.910328879651996,0.022477957453115642,0.022292977102699854,0.022443732871990602,Topic_2
0.02900408347225528,0.028921474073164623,0.02894432685403296,0.02875146516508878,0.8843786504354584,Topic_5
0.022456452920197614,0.910328879651996,0.022477957453115642,0.022292977102699854,0.022443732871990602,Topic_2
0.864498378288619,0.034100205843514836,0.03387920885336897,0.033692652864448634,0.033829554150048624,Topic_1
0.028953247776775642,0.028880677530122318,0.8841480680073522,0.029136356874276386,0.028881649811473408,Topic_3
0.03363144462119145,0.03363178951300362,0.03374622634593708,0.033688195099371224,0.8653023444204966,Topic_5
0.025174400300522152,0.025619502954099732,0.025387794347156115,0.025001190250156076,0.8988171121480659,Topic_5
0.025474455948349375,0.898151127205194,0.025408362666405976,0.02556201487878713,0.0254040393012636,Topic_2
0.028953247776775642,0.028880677530122318,0.8841480680073522,0.029136356874276386,0.028881649811473408,Topic_3
0.025391318501880516,0.025220951274877824,0.8988806137728538,0.025063883311087866,0.02544323313930003,Topic_3
0.02520838056990576,0.6233228153703679,0.02516152525878878,0.301153060168139,0.0251542186327985,Topic_2
0.884543947227673,0.028947105896015683,0.028856438780798438,0.028812352834380082,0.028840155261132854,Topic_1
0.8846169925873745,0.028807159174078334,0.028892666137097407,0.028650402211985233,0.029032779889464448,Topic_1
0.8849788342227449,0.028862478873294004,0.028755533931997042,0.028691670242578963,0.02871148272938496,Topic_1
0.025189212285766732,0.8979673032024221,0.025175951606572988,0.026477495584186366,0.025190037321051767,Topic_2
0.029158160558276434,0.02886646741360305,0.8840893305364416,0.028687432886044997,0.029198608605633957,Topic_3
0.025348594281395256,0.025209356838477737,0.8989288764664318,0.025098337000857358,0.025414835412837896,Topic_3
0.8841929416394727,0.0289011734816078,0.02900643185717851,0.028896304316740066,0.029003148705000963,Topic_1
0.02541412228048978,0.8988269979831073,0.02523753422229461,0.025236263815321264,0.02528508169878716,Topic_2
0.8653476448967375,0.03367292328283065,0.033654495679277134,0.033681945477079006,0.03364299066407575,Topic_1
0.022906335354675404,0.023263445342462406,0.9091606562938144,0.022328979822535656,0.02234058318651207,Topic_3
